Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses,Sales_Category
41244,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,90,110,70,200,94,540,120,31,77,214,43,High
41244,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,70,50,110,50,898,73,14,47,123,26,Medium
41244,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,110,80,190,86,1003,124,24,89,210,35,High
41244,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,220,260,170,480,241,1321,284,74,188,525,96,High
41244,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,40,50,30,90,43,531,56,14,29,99,27,Low
41244,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,90,130,110,220,123,959,179,34,134,302,45,High
41244,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,60,50,90,54,601,79,15,53,133,26,Medium
41244,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,80,50,120,67,677,101,22,47,168,54,Medium
41244,West,Major Market,Amaretto,Beans,Coffee,California,Regular,150,-30,-90,120,127,2947,-25,40,-88,102,63,Low
41244,West,Major Market,Colombian,Beans,Coffee,California,Regular,330,500,350,830,279,2642,420,97,271,699,149,High
41244,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,260,-40,-150,220,224,4216,-32,73,-149,192,117,High
41244,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,240,240,160,480,250,1820,251,70,157,501,94,High
41244,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,130,180,40,310,135,940,187,122,31,322,156,High
41244,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,240,310,210,550,247,1744,329,81,216,576,113,High
41244,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,120,170,30,290,135,940,187,122,32,322,155,High
41244,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,210,280,170,490,224,1191,310,73,194,534,116,High
41244,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,120,170,120,290,127,830,185,40,122,312,63,High
41244,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,180,240,150,420,247,1744,329,81,215,576,114,High
41244,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,180,180,100,360,250,1820,251,70,157,501,94,High
41244,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,210,-210,-320,0,294,8252,-294,111,-408,31,145,Low
41244,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,39,250,49,14,1,88,48,Low
41244,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,30,50,30,80,31,1009,38,9,8,69,30,Low
41244,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,344,43,0,31,43,12,Low
41244,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,10,20,10,30,16,851,25,4,10,41,15,Low
41244,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,23,807,35,6,17,58,18,Low
41244,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,20,50,24,829,36,6,19,60,17,Low
41244,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,70,100,70,170,81,551,104,26,66,185,38,Medium
41244,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,20,30,30,50,29,490,44,8,25,73,19,Low
41244,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,60,100,60,160,88,817,133,29,73,221,60,High
41244,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,90,140,100,230,134,690,186,41,121,320,65,High
41244,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,50,80,20,130,47,521,65,42,-7,112,72,Low
41244,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,40,70,20,110,41,482,57,13,1,98,56,Low
41244,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,80,50,120,41,435,60,13,25,101,35,Low
41244,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,50,10,90,46,422,57,17,6,103,51,Low
41244,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,50,70,40,120,54,424,73,17,28,127,45,Medium
41244,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,150,140,80,290,153,1319,153,42,87,306,66,High
41244,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,100,160,110,260,115,1166,174,37,105,289,69,High
41244,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,40,70,50,110,49,845,71,13,46,120,25,Medium
41244,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,30,40,20,70,41,320,66,12,30,107,36,Low
41244,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,30,40,20,70,43,466,63,13,28,106,35,Low
41244,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,40,50,-10,90,55,627,76,49,-3,131,79,Medium
41244,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,80,120,80,200,72,461,104,23,58,176,46,Medium
41244,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,120,170,50,290,105,716,145,95,20,250,125,High
41244,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,20,30,20,50,24,567,32,7,13,56,19,Low
41244,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,60,80,30,140,65,403,80,24,23,145,57,Medium
41244,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,70,100,60,170,80,1079,96,24,51,176,45,Medium
41275,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,140,160,110,300,170,1091,171,47,154,382,76,High
41275,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,50,80,20,130,63,435,87,57,0,168,91,Medium
41275,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,50,70,40,120,60,336,80,19,51,157,49,Medium
41275,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,70,20,110,58,338,72,22,26,145,58,Medium
41275,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,50,70,40,120,64,965,76,19,56,157,42,Medium
41275,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,30,50,30,80,44,623,56,14,47,112,27,Low
41275,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,60,90,70,150,54,456,80,15,84,150,27,Medium
41275,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,80,130,80,210,72,558,108,23,83,201,58,High
41275,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,90,130,100,220,89,777,130,24,146,245,38,High
41275,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,80,110,80,190,83,623,107,27,106,213,41,High
41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,100,140,110,240,95,821,139,26,157,262,40,High
41275,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,70,120,100,190,89,777,130,24,148,245,37,High
41275,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,70,90,60,160,83,623,107,27,106,213,41,High
41275,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,80,120,100,200,95,821,139,26,157,262,40,High
41275,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,40,70,50,110,54,456,80,15,83,150,28,Medium
41275,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,60,90,40,150,72,558,108,23,84,201,57,High
41275,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,270,370,260,640,234,1310,312,77,316,611,114,High
41275,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,260,270,180,530,228,1459,228,63,218,510,92,High
41275,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,150,210,130,360,144,862,201,47,173,386,94,High
41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,100,140,100,240,95,608,139,30,136,262,55,High
41275,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,200,280,200,480,234,1310,312,77,315,611,116,High
41275,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,80,120,90,200,95,608,139,30,134,262,56,High
41275,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,190,210,140,400,228,1459,228,63,220,510,91,High
41275,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,210,270,160,480,245,1419,301,93,273,611,132,High
41275,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,10,40,30,50,17,777,26,4,17,48,16,Low
41275,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,10,40,30,50,17,777,26,4,16,48,17,Low
41275,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,10,30,20,40,18,821,27,5,17,50,17,Low
41275,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,20,40,20,60,28,965,34,8,8,69,30,Low
41275,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,20,30,20,50,23,623,31,7,19,60,20,Low
41275,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,30,40,0,70,37,261,53,34,-17,101,67,Low
41275,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,70,10,-20,80,88,525,11,27,-61,111,52,Low
41275,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,40,10,70,35,196,47,11,14,92,40,Low
41275,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,30,-10,50,29,169,36,11,-14,73,47,Low
41275,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,20,40,0,60,34,197,42,12,-6,85,48,Low
41275,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,50,90,70,140,50,821,73,14,75,138,26,Medium
41275,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,50,80,60,130,46,777,68,12,70,128,24,Medium
41275,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,90,100,40,190,85,494,105,32,61,213,69,High
41275,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,80,90,50,170,78,965,92,24,73,190,47,Medium
41275,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,20,50,50,70,32,456,48,8,45,90,20,Low
41275,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,20,50,50,70,32,821,48,8,45,90,20,Low
41275,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,70,110,60,180,84,651,126,27,106,235,61,High
41275,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,70,100,60,170,84,500,116,26,104,224,51,High
41275,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,190,210,140,400,170,1091,171,47,154,382,76,High
41275,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,60,90,40,150,58,338,72,22,25,145,59,Medium
41275,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,60,80,50,140,60,336,80,19,53,157,48,Medium
41275,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,60,80,50,140,57,364,83,18,65,157,43,Medium
41275,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,60,90,20,150,63,435,87,57,0,168,91,Medium
41275,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,50,100,80,150,67,400,113,20,109,201,45,High
41275,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,20,50,50,70,33,777,48,9,44,91,21,Low
41275,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,50,80,50,130,61,390,89,19,73,168,44,Medium
41275,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,60,90,10,150,75,522,105,68,11,201,103,High
41275,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,80,90,50,170,69,965,81,21,59,168,45,Medium
41275,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,50,70,50,120,48,623,62,15,53,123,29,Medium
41275,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,50,70,30,120,54,312,66,20,20,134,56,Medium
41275,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,80,110,20,190,79,551,111,72,14,213,107,High
41275,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,80,100,60,180,77,432,103,25,79,201,55,High
41275,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,60,80,40,140,85,494,105,32,62,213,68,High
41275,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,50,80,50,130,78,965,92,24,73,190,47,Medium
41275,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,50,80,60,130,50,821,73,14,73,138,27,Medium
41275,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,40,60,40,100,38,777,56,10,55,105,22,Low
41275,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,70,100,20,170,75,522,105,68,11,201,103,High
41275,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,50,70,40,120,55,312,75,18,47,145,47,Medium
41275,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,110,180,130,290,124,961,186,40,179,347,75,High
41275,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,30,50,30,80,48,623,62,15,53,123,29,Medium
41275,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,50,20,90,54,312,66,20,20,134,56,Medium
41275,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,50,60,40,110,69,965,81,21,61,168,44,Medium
41275,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,30,50,40,80,32,821,48,8,44,90,21,Low
41275,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,30,50,40,80,33,777,48,9,44,91,21,Low
41275,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,70,110,30,180,79,551,111,72,14,213,107,High
41275,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,70,100,60,170,77,432,103,25,78,201,56,High
41275,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,80,110,70,190,84,651,126,27,106,235,61,High
41275,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,80,110,70,190,84,500,116,26,104,224,51,High
41275,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,40,60,30,100,58,338,72,22,26,145,58,Medium
41275,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,821,48,8,45,90,20,Low
41275,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,30,50,40,80,32,456,48,8,45,90,20,Low
41275,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,60,60,-10,120,63,435,63,57,-36,141,90,Medium
41275,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,160,170,110,330,170,1091,171,47,156,382,75,High
41275,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,60,400,360,460,72,558,422,23,572,553,58,High
41275,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,30,0,50,34,197,42,12,-6,85,48,Low
41275,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,10,30,20,40,18,821,27,5,16,50,18,Low
41275,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,10,30,20,40,17,777,26,4,17,48,16,Low
41275,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,30,50,0,80,37,261,53,34,-16,101,66,Low
41275,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,40,0,60,29,169,36,11,-12,73,46,Low
41275,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,30,50,30,80,38,241,55,12,31,104,37,Low
41275,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,40,70,40,110,48,372,72,15,39,134,49,Medium
41275,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,180,190,100,370,245,1419,238,93,173,540,133,High
41275,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,150,-10,-70,140,207,965,-27,64,-176,201,90,High
41275,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,100,150,120,250,95,821,139,26,157,262,40,High
41275,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,90,140,110,230,89,777,130,24,146,245,38,High
41275,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,50,90,70,140,54,456,80,15,84,150,27,Medium
41275,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,100,-50,-170,50,105,725,-44,95,-268,68,134,Low
41275,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,210,270,200,480,228,1459,262,63,273,548,91,High
41275,East,Major Market,Colombian,Beans,Coffee,New York,Regular,260,380,260,640,271,2101,407,94,408,759,152,High
41275,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,40,60,40,100,49,623,63,16,55,125,29,Medium
41275,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,80,100,40,180,85,494,105,32,62,213,68,High
41275,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,40,60,50,100,34,777,51,9,47,95,22,Low
41275,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,40,60,50,100,33,777,48,9,44,91,21,Low
41275,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,60,90,10,150,75,522,105,68,12,201,102,High
41275,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,50,100,80,150,67,400,113,20,109,201,45,High
41275,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,50,70,50,120,61,390,89,19,75,168,43,Medium
41275,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,10,30,20,40,18,821,27,5,17,50,17,Low
41275,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,20,40,20,60,28,965,34,8,6,69,32,Low
41275,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,60,90,50,150,48,372,72,15,41,134,48,Medium
41275,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,110,10,-30,120,88,525,11,27,-61,111,52,Low
41275,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,0,50,29,169,36,11,-12,73,46,Low
41275,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,30,40,-10,70,37,261,53,34,-16,101,66,Low
41275,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,40,10,70,35,196,47,11,14,92,40,Low
41275,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,50,60,20,110,54,312,66,20,20,134,56,Medium
41275,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,70,110,30,180,79,551,111,72,16,213,106,High
41275,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,50,70,50,120,44,623,56,14,45,112,28,Low
41275,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,40,60,50,100,32,821,48,8,44,90,21,Low
41275,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,70,100,70,170,84,500,116,26,103,224,52,High
41275,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,20,40,40,60,32,456,48,8,44,90,21,Low
41275,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,70,110,70,180,84,651,126,27,104,235,62,High
41275,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,50,80,50,130,60,336,80,19,51,157,49,Medium
41275,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,50,80,50,130,57,364,83,18,65,157,43,Medium
41275,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,260,300,220,560,207,965,245,64,248,506,90,High
41275,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,100,130,100,230,83,623,107,27,106,213,41,High
41275,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,60,90,50,150,72,558,108,23,83,201,58,High
41275,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,70,110,90,180,89,777,130,24,148,245,37,High
41275,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,40,70,60,110,54,456,80,15,84,150,27,Medium
41275,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,30,50,30,80,38,241,55,12,33,104,36,Low
41275,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,40,60,30,100,48,372,72,15,39,134,49,Medium
41275,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,70,10,-30,80,88,525,11,27,-62,111,54,Low
41275,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,20,40,0,60,37,261,53,34,-16,101,66,Low
41275,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,30,10,50,35,196,47,11,14,92,40,Low
41275,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,30,10,40,29,169,36,11,-14,73,47,Low
41275,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,40,70,50,110,50,821,73,14,73,138,27,Medium
41275,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,90,120,80,210,78,965,92,24,73,190,47,Medium
41275,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,60,100,70,160,55,312,75,18,47,145,47,Medium
41275,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,100,130,70,230,85,494,105,32,61,213,69,High
41275,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,40,60,40,100,46,777,68,12,69,128,25,Medium
41275,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,40,60,40,100,49,623,63,16,53,125,30,Medium
41275,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,80,120,100,200,95,821,139,26,159,262,39,High
41275,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,170,220,160,390,207,965,245,64,249,506,89,High
41275,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,70,90,60,160,83,623,107,27,104,213,42,High
41275,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,50,90,80,140,89,777,130,24,146,245,38,High
41275,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,30,60,60,90,54,456,80,15,84,150,27,Medium
41275,West,Major Market,Green Tea,Leaves,Tea,California,Regular,40,80,50,120,72,558,108,23,84,201,57,High
41275,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,220,300,200,520,234,1310,312,77,316,611,114,High
41275,West,Major Market,Amaretto,Beans,Coffee,California,Regular,110,70,30,180,95,608,50,30,-3,162,55,Medium
